,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,washing machine,hangers,work,wi-fi,kitchen,gæster,bed linen,security,refrigerator,outdoor,parkering and faciliteter,host,mailbox,entertainment,temperature,other,cleaning products,family,dishwasher,attractions nearby,view,smoking allowed,blackout curtains,pool etc.,fitness equipment,fireplace,Sights,Safety,Shopping,Location,Climate,Affordability
107,Krakow,2024-08-01,0,276.0,4.92,79,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
108,Krakow,2024-08-01,0,276.0,4.81,68,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
109,Krakow,2024-08-01,0,376.0,4.78,9,3.0,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
110,Krakow,2024-08-01,0,281.0,4.68,120,4.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
111,Krakow,2024-08-01,0,374.0,5.0,4,2.0,1.0,1.0,,,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,7.7,6.75,6.0,6.25,5.0,5.25
112,Krakow,2024-08-01,0,366.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
113,Krakow,2024-08-01,0,374.0,4.57,7,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
114,Krakow,2024-08-01,0,334.0,,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
115,Krakow,2024-08-01,0,318.0,5.0,19,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,1.0,7.7,6.75,6.0,6.25,5.0,5.25
116,Krakow,2024-08-01,0,295.0,4.75,8,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
117,Krakow,2024-08-01,0,276.0,4.83,70,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,7.7,6.75,6.0,6.25,5.0,5.25
118,Krakow,2024-08-01,0,299.0,4.66,29,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
119,Krakow,2024-08-01,0,349.0,4.68,41,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,7.7,6.75,6.0,6.25,5.0,5.25
120,Krakow,2024-08-01,0,318.0,4.88,43,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,7.7,6.75,6.0,6.25,5.0,5.25
121,Krakow,2024-08-01,0,334.0,4.52,25,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
122,Krakow,2024-08-01,0,286.0,4.98,45,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
123,Krakow,2024-08-01,0,371.0,4.38,8,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
124,Krakow,2024-08-01,0,350.0,4.82,101,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,7.7,6.75,6.0,6.25,5.0,5.25
125,Krakow,2024-08-01,0,379.0,4.92,137,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
126,Krakow,2024-08-01,0,334.0,4.67,3,3.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,3.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
127,Krakow,2024-08-01,0,334.0,5.0,3,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
128,Krakow,2024-08-01,0,334.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
129,Krakow,2024-08-01,0,334.0,4.0,4,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
130,Krakow,2024-08-01,0,276.0,4.80,69,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
131,Krakow,2024-08-01,0,354.0,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
132,Krakow,2024-08-01,0,354.0,4.80,35,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
133,Krakow,2024-08-01,0,374.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
134,Krakow,2024-08-01,0,333.0,4.76,233,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,6.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
135,Krakow,2024-08-01,0,357.0,4.17,12,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
136,Krakow,2024-08-01,0,290.0,4.82,34,,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
137,Krakow,2024-08-01,0,365.0,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
138,Krakow,2024-08-01,0,343.0,4.81,108,4.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
139,Krakow,2024-08-01,0,333.0,4.33,9,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
140,Krakow,2024-08-01,0,399.0,4.38,8,3.0,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
141,Krakow,2024-08-01,0,364.0,4.86,167,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
142,Krakow,2024-08-01,0,379.0,4.71,41,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,7.7,6.75,6.0,6.25,5.0,5.25
143,Krakow,2024-08-01,0,319.0,4.82,22,2.0,2.0,1.0,,,,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
144,Krakow,2024-08-01,0,379.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
145,Krakow,2024-08-01,0,354.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
146,Krakow,2024-08-01,0,326.0,4.76,17,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,7.7,6.75,6.0,6.25,5.0,5.25
147,Krakow,2024-08-01,0,334.0,5.0,3,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
148,Krakow,2024-08-01,0,334.0,4.75,4,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
149,Krakow,2024-08-01,0,334.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
150,Krakow,2024-08-01,0,334.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
151,Krakow,2024-08-01,0,334.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
152,Krakow,2024-08-01,0,334.0,5.0,5,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
153,Krakow,2024-08-01,0,357.0,4.22,9,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
154,Krakow,2024-08-01,0,349.0,4.74,47,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
155,Krakow,2024-08-01,0,344.0,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
156,Krakow,2024-08-01,0,344.0,,,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
157,Krakow,2024-08-01,0,295.0,,,2.0,1.0,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
158,Krakow,2024-08-01,0,357.0,4.60,5,,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
159,Krakow,2024-08-01,0,354.0,4.83,12,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
160,Krakow,2024-08-01,0,325.0,4.72,18,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,7.7,6.75,6.0,6.25,5.0,5.25
161,Krakow,2024-08-01,0,293.0,4.57,7,2.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,7.7,6.75,6.0,6.25,5.0,5.25
162,Krakow,2024-08-01,0,276.0,,,4.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
163,Krakow,2024-08-01,0,359.0,4.36,28,2.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
164,Krakow,2024-08-01,0,303.0,4.70,10,,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
165,Krakow,2024-08-01,0,325.0,5.0,21,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
166,Krakow,2024-08-01,0,403.0,4.63,48,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
167,Krakow,2024-08-01,0,326.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
168,Krakow,2024-08-01,0,334.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
169,Krakow,2024-08-01,0,334.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
170,Krakow,2024-08-01,0,334.0,4.33,6,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
171,Krakow,2024-08-01,0,334.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
172,Krakow,2024-08-01,0,357.0,3.60,5,,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
173,Krakow,2024-08-01,0,294.0,4.13,16,2.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
174,Krakow,2024-08-01,0,334.0,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
175,Krakow,2024-08-01,0,334.0,4.88,202,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
176,Krakow,2024-08-01,0,450.0,,,4.0,2.0,,,,,,1.0,1.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
177,Krakow,2024-08-01,0,354.0,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
178,Krakow,2024-08-01,0,383.0,4.75,4,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
179,Krakow,2024-08-01,0,344.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
180,Krakow,2024-08-01,0,364.0,,,3.0,2.0,1.0,,,,,1.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
181,Krakow,2024-08-01,0,286.0,4.83,6,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
182,Krakow,2024-08-01,0,418.0,4.20,5,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
183,Krakow,2024-08-01,0,352.0,4.86,22,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
184,Krakow,2024-08-01,0,357.0,4.60,5,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
185,Krakow,2024-08-01,0,354.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
186,Krakow,2024-08-01,0,334.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
187,Krakow,2024-08-01,0,357.0,4.89,9,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
188,Krakow,2024-08-01,0,343.0,,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
189,Krakow,2024-08-01,0,310.0,3.55,11,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
190,Krakow,2024-08-01,0,334.0,4.25,4,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
191,Krakow,2024-08-01,0,331.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
192,Krakow,2024-08-01,0,347.0,4.78,159,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
193,Krakow,2024-08-01,0,313.0,3.38,8,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
194,Krakow,2024-08-01,0,376.0,3.60,5,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
195,Krakow,2024-08-01,0,366.0,4.45,11,2.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
196,Krakow,2024-08-01,0,357.0,4.38,8,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
197,Krakow,2024-08-01,0,343.0,4.83,6,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
198,Krakow,2024-08-01,0,334.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
199,Krakow,2024-08-01,0,354.0,5.0,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
200,Krakow,2024-08-01,0,450.0,,,2.0,2.0,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
201,Krakow,2024-08-01,0,384.0,5.0,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
202,Krakow,2024-08-01,0,310.0,4.13,8,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
203,Krakow,2024-08-01,0,354.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
204,Krakow,2024-08-01,0,333.0,,,2.0,2.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
205,Krakow,2024-08-01,0,324.0,,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
206,Krakow,2024-08-01,0,450.0,,,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
207,Krakow,2024-08-01,0,334.0,4.67,3,3.0,2.0,,,,1.0,,1.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
208,Krakow,2024-08-01,0,334.0,4.16,25,3.0,3.0,1.0,,1.0,,1.0,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
209,Krakow,2024-08-01,0,367.0,3.88,8,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
210,Krakow,2024-08-01,0,332.0,4.68,39,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,7.7,6.75,6.0,6.25,5.0,5.25
211,Krakow,2024-08-01,0,302.0,3.67,3,2.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
212,Krakow,2024-08-01,0,303.0,5.0,8,,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,7.7,6.75,6.0,6.25,5.0,5.25
213,Krakow,2024-08-01,0,382.0,4.17,6,2.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
214,Krakow,2024-08-01,0,293.0,,,2.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
215,Krakow,2024-08-01,0,333.0,,,2.0,2.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
216,Krakow,2024-08-01,0,315.0,4.80,5,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
217,Krakow,2024-08-01,0,313.0,,,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
218,Krakow,2024-08-01,0,319.0,3.29,7,2.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
