,city,date,treat,price,rating,omtaler,gæster,soveværelser,hot water,hangers,bed linen,security,work,wi-fi,kitchen,parkering and faciliteter,hair dryer,other,cleaning products,shampoo,blackout curtains,entertainment,temperature,refrigerator,outdoor,gæster,attractions nearby,family,dishwasher,washing machine,view,smoking allowed,host,mailbox,fitness equipment,fireplace,pool etc.,Sights,Safety,Shopping,Location,Climate,Affordability
341,Lyon,2024-06-02,1,708,4.82,34,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
342,Lyon,2024-06-02,1,809,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
343,Lyon,2024-06-02,1,732,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
344,Lyon,2024-06-02,1,870,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
345,Lyon,2024-06-02,1,668,3.83,40,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,4.0,1.0,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
346,Lyon,2024-06-02,1,713,4.73,79,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
347,Lyon,2024-06-02,1,807,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
348,Lyon,2024-06-02,1,662,,,4.0,2.0,,,,,,,1.0,,,,,,,,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
349,Lyon,2024-06-02,1,593,4.47,38,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
350,Lyon,2024-06-02,1,711,4.80,5,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
351,Lyon,2024-06-02,1,809,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,6.25,6.75,5.5,7.25,6.75,3.5
352,Lyon,2024-06-02,1,809,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
353,Lyon,2024-06-02,1,868,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
354,Lyon,2024-06-02,1,839,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
355,Lyon,2024-06-02,1,676,4.13,15,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,4.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
356,Lyon,2024-06-02,1,823,4.43,7,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
357,Lyon,2024-06-02,1,576,4.87,47,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
358,Lyon,2024-06-02,1,781,4.56,18,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
359,Lyon,2024-06-02,1,764,5.0,20,4.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,4.0,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
360,Lyon,2024-06-02,1,760,4.98,47,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
361,Lyon,2024-06-02,1,805,4.66,41,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
362,Lyon,2024-06-02,1,764,4.36,14,4.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,4.0,,,,1.0,,,,,,1.0,,6.25,6.75,5.5,7.25,6.75,3.5
363,Lyon,2024-06-02,1,719,4.89,9,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
364,Lyon,2024-06-02,1,555,4.64,130,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,2.0,,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
365,Lyon,2024-06-02,1,719,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
366,Lyon,2024-06-02,1,655,4.95,19,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
367,Lyon,2024-06-02,1,593,3.86,21,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,2.0,1.0,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
368,Lyon,2024-06-02,1,652,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
369,Lyon,2024-06-02,1,809,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
370,Lyon,2024-06-02,1,823,3.97,36,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
371,Lyon,2024-06-02,1,539,4.0,13,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
372,Lyon,2024-06-02,1,531,4.97,33,,3.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
373,Lyon,2024-06-02,1,602,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
374,Lyon,2024-06-02,1,630,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
375,Lyon,2024-06-02,1,669,4.88,114,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
376,Lyon,2024-06-02,1,727,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
377,Lyon,2024-06-02,1,719,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,1.0,,,6.25,6.75,5.5,7.25,6.75,3.5
378,Lyon,2024-06-02,1,538,4.74,19,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
379,Lyon,2024-06-02,1,519,4.84,25,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
380,Lyon,2024-06-02,1,813,4.38,8,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
381,Lyon,2024-06-02,1,675,,,4.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
382,Lyon,2024-06-02,1,620,4.67,6,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
383,Lyon,2024-06-02,1,854,4.75,4,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
384,Lyon,2024-06-02,1,692,,,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,4.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
385,Lyon,2024-06-02,1,709,4.96,26,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
386,Lyon,2024-06-02,1,531,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
387,Lyon,2024-06-02,1,809,4.67,15,4.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,4.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
388,Lyon,2024-06-02,1,800,4.50,6,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,2.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
389,Lyon,2024-06-02,1,798,4.67,6,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
390,Lyon,2024-06-02,1,527,,,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
391,Lyon,2024-06-02,1,539,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
392,Lyon,2024-06-02,1,534,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
393,Lyon,2024-06-02,1,734,4.39,33,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
394,Lyon,2024-06-02,1,646,4.92,12,4.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
395,Lyon,2024-06-02,1,707,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
396,Lyon,2024-06-02,1,850,,,3.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
397,Lyon,2024-06-02,1,656,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
398,Lyon,2024-06-02,1,623,5.0,10,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
399,Lyon,2024-06-02,1,809,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
400,Lyon,2024-06-02,1,845,5.0,7,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
401,Lyon,2024-06-02,1,758,4.93,15,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
402,Lyon,2024-06-02,1,630,4.43,32,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
403,Lyon,2024-06-02,1,819,4.72,124,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
404,Lyon,2024-06-02,1,573,4.90,20,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
405,Lyon,2024-06-02,1,630,4.50,6,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
406,Lyon,2024-06-02,1,854,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,6.25,6.75,5.5,7.25,6.75,3.5
407,Lyon,2024-06-02,1,665,5.0,5,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
408,Lyon,2024-06-02,1,770,4.80,5,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
409,Lyon,2024-06-02,1,675,4.88,26,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
410,Lyon,2024-06-02,1,675,4.57,7,3.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,3.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
411,Lyon,2024-06-02,1,711,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
412,Lyon,2024-06-02,1,549,4.50,4,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
413,Lyon,2024-06-02,1,856,4.79,29,6.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,6.0,,1.0,1.0,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
414,Lyon,2024-06-02,1,626,,,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
415,Lyon,2024-06-02,1,550,4.80,10,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
416,Lyon,2024-06-02,1,573,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
417,Lyon,2024-06-02,1,630,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
418,Lyon,2024-06-02,1,524,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
419,Lyon,2024-06-02,1,594,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
420,Lyon,2024-06-02,1,535,3.63,8,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
421,Lyon,2024-06-02,1,708,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
422,Lyon,2024-06-02,1,630,4.80,5,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
423,Lyon,2024-06-02,1,800,,,4.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,4.0,1.0,,1.0,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
424,Lyon,2024-06-02,1,545,5.0,3,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
425,Lyon,2024-06-02,1,716,4.75,4,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
426,Lyon,2024-06-02,1,854,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
427,Lyon,2024-06-02,1,535,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
428,Lyon,2024-06-02,1,671,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
429,Lyon,2024-06-02,1,868,,,5.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,5.0,,,,1.0,,,,,,1.0,,6.25,6.75,5.5,7.25,6.75,3.5
430,Lyon,2024-06-02,1,711,,,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,1.0,,,6.25,6.75,5.5,7.25,6.75,3.5
431,Lyon,2024-06-02,1,805,3.33,3,4.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
432,Lyon,2024-06-02,1,620,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
433,Lyon,2024-06-02,1,675,4.33,6,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
434,Lyon,2024-06-02,1,549,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
435,Lyon,2024-06-02,1,633,4.57,7,4.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,4.0,,1.0,1.0,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
436,Lyon,2024-06-02,1,673,4.75,4,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
437,Lyon,2024-06-02,1,625,4.67,3,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
438,Lyon,2024-06-02,1,709,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
439,Lyon,2024-06-02,1,809,,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
440,Lyon,2024-06-02,1,692,4.95,21,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
441,Lyon,2024-06-02,1,642,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
442,Lyon,2024-06-02,1,770,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
443,Lyon,2024-06-02,1,782,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
444,Lyon,2024-06-02,1,700,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
445,Lyon,2024-06-02,1,854,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
446,Lyon,2024-06-02,1,854,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
447,Lyon,2024-06-02,1,535,4.86,7,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
448,Lyon,2024-06-02,1,719,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
449,Lyon,2024-06-02,1,585,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
450,Lyon,2024-06-02,1,675,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
451,Lyon,2024-06-02,1,607,4.33,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
452,Lyon,2024-06-02,1,635,4.0,3,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
453,Lyon,2024-06-02,1,599,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
454,Lyon,2024-06-02,1,763,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,4.0,,,,1.0,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
455,Lyon,2024-06-02,1,630,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
456,Lyon,2024-06-02,1,521,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
457,Lyon,2024-06-02,1,539,4.59,22,10.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,10.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
458,Lyon,2024-06-02,1,800,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
459,Lyon,2024-06-02,1,590,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
